"Appliances_energy_use_Wh","Temperature_outside_celsius"
90,1.52E+01
90,1.54E+01
90,1.57E+01
90,1.59E+01
90,1.61E+01
90,1.63E+01
160,1.65E+01
140,1.66E+01
80,1.68E+01
70,1.70E+01
80,1.71E+01
30,1.73E+01
30,1.73E+01
40,1.74E+01
20,1.74E+01
70,1.74E+01
60,1.75E+01
60,1.75E+01
60,1.78E+01
60,1.81E+01
50,1.84E+01
50,1.88E+01
50,1.91E+01
50,1.94E+01
70,1.94E+01
60,1.93E+01
60,1.93E+01
60,1.92E+01
50,1.91E+01
50,1.91E+01
50,1.91E+01
60,1.92E+01
40,1.93E+01
60,1.93E+01
50,1.94E+01
60,1.94E+01
50,1.94E+01
60,1.93E+01
210,1.93E+01
320,1.92E+01
520,1.91E+01
490,1.91E+01
150,1.91E+01
90,1.91E+01
90,1.91E+01
80,1.91E+01
70,1.91E+01
80,1.91E+01
120,1.89E+01
110,1.86E+01
90,1.84E+01
100,1.82E+01
90,1.79E+01
100,1.77E+01
100,1.74E+01
90,1.71E+01
90,1.68E+01
110,1.65E+01
100,1.62E+01
90,1.59E+01
100,1.56E+01
70,1.52E+01
50,1.49E+01
50,1.45E+01
70,1.42E+01
60,1.38E+01
50,1.36E+01
70,1.33E+01
50,1.31E+01
60,1.29E+01
50,1.26E+01
50,1.24E+01
60,1.22E+01
50,1.20E+01
50,1.18E+01
60,1.15E+01
60,1.13E+01
50,1.11E+01
50,1.10E+01
20,1.08E+01
40,1.07E+01
40,1.06E+01
50,1.04E+01
60,1.03E+01
50,1.02E+01
60,1.01E+01
60,9.95E+00
60,9.83E+00
60,9.72E+00
50,9.60E+00
40,9.48E+00
50,9.37E+00
60,9.25E+00
40,9.13E+00
60,9.02E+00
60,8.90E+00
60,9.02E+00
50,9.13E+00
60,9.25E+00
70,9.37E+00
50,9.48E+00
50,9.60E+00
50,9.52E+00
50,9.43E+00
40,9.35E+00
60,9.27E+00
50,9.18E+00
60,9.10E+00
50,9.02E+00
50,8.93E+00
50,8.85E+00
40,8.77E+00
60,8.68E+00
50,8.60E+00
50,8.77E+00
80,8.93E+00
110,9.10E+00
80,9.27E+00
70,9.43E+00
60,9.60E+00
60,9.78E+00
70,9.97E+00
670,1.02E+01
470,1.03E+01
150,1.05E+01
70,1.07E+01
110,1.13E+01
110,1.19E+01
100,1.24E+01
100,1.30E+01
80,1.36E+01
90,1.42E+01
110,1.46E+01
450,1.49E+01
610,1.53E+01
290,1.57E+01
90,1.60E+01
120,1.64E+01
110,1.67E+01
70,1.69E+01
100,1.72E+01
70,1.75E+01
70,1.77E+01
60,1.80E+01
60,1.83E+01
80,1.85E+01
70,1.88E+01
80,1.90E+01
310,1.93E+01
340,1.95E+01
110,1.97E+01
80,1.99E+01
100,2.01E+01
120,2.03E+01
80,2.05E+01
90,2.07E+01
90,2.08E+01
90,2.10E+01
70,2.11E+01
70,2.12E+01
70,2.14E+01
70,2.15E+01
70,2.16E+01
140,2.18E+01
340,2.19E+01
190,2.20E+01
150,2.22E+01
80,2.23E+01
80,2.23E+01
70,2.23E+01
80,2.24E+01
70,2.24E+01
70,2.24E+01
70,2.24E+01
70,2.25E+01
70,2.25E+01
60,2.26E+01
70,2.27E+01
80,2.27E+01
90,2.28E+01
90,2.27E+01
100,2.27E+01
90,2.26E+01
100,2.25E+01
90,2.25E+01
230,2.24E+01
230,2.24E+01
200,2.24E+01
190,2.24E+01
100,2.25E+01
110,2.25E+01
110,2.25E+01
110,2.23E+01
110,2.20E+01
140,2.18E+01
150,2.16E+01
140,2.13E+01
130,2.11E+01
130,2.07E+01
140,2.03E+01
120,1.99E+01
100,1.94E+01
80,1.90E+01
90,1.86E+01
80,1.83E+01
80,1.80E+01
80,1.76E+01
50,1.73E+01
50,1.70E+01
60,1.67E+01
50,1.62E+01
50,1.58E+01
50,1.53E+01
50,1.48E+01
60,1.44E+01
60,1.39E+01
60,1.37E+01
60,1.34E+01
60,1.32E+01
50,1.30E+01
60,1.27E+01
50,1.25E+01
50,1.24E+01
50,1.23E+01
50,1.22E+01
60,1.20E+01
50,1.19E+01
60,1.18E+01
60,1.23E+01
60,1.28E+01
60,1.33E+01
60,1.38E+01
40,1.43E+01
60,1.48E+01
40,1.48E+01
60,1.47E+01
40,1.47E+01
60,1.47E+01
60,1.46E+01
50,1.46E+01
70,1.42E+01
50,1.38E+01
60,1.34E+01
50,1.29E+01
50,1.25E+01
50,1.21E+01
60,1.21E+01
40,1.20E+01
60,1.20E+01
60,1.20E+01
60,1.19E+01
60,1.19E+01
50,1.18E+01
50,1.17E+01
50,1.16E+01
50,1.15E+01
50,1.14E+01
40,1.13E+01
50,1.15E+01
50,1.17E+01
60,1.19E+01
60,1.22E+01
60,1.24E+01
50,1.26E+01
60,1.30E+01
60,1.35E+01
260,1.39E+01
360,1.43E+01
100,1.48E+01
90,1.52E+01
90,1.55E+01
100,1.58E+01
120,1.61E+01
200,1.65E+01
130,1.68E+01
80,1.71E+01
210,1.75E+01
240,1.78E+01
210,1.82E+01
80,1.86E+01
100,1.89E+01
90,1.93E+01
110,1.97E+01
120,2.01E+01
360,2.05E+01
270,2.09E+01
120,2.13E+01
140,2.17E+01
120,2.19E+01
100,2.20E+01
260,2.22E+01
250,2.24E+01
100,2.25E+01
90,2.27E+01
80,2.28E+01
100,2.30E+01
80,2.31E+01
90,2.32E+01
80,2.34E+01
80,2.35E+01
80,2.36E+01
70,2.37E+01
80,2.38E+01
70,2.38E+01
70,2.39E+01
70,2.40E+01
80,2.41E+01
100,2.42E+01
90,2.43E+01
90,2.44E+01
100,2.45E+01
110,2.46E+01
110,2.47E+01
100,2.49E+01
110,2.50E+01
100,2.51E+01
90,2.53E+01
100,2.54E+01
90,2.54E+01
100,2.53E+01
90,2.53E+01
90,2.52E+01
80,2.51E+01
90,2.51E+01
80,2.47E+01
90,2.43E+01
90,2.39E+01
80,2.34E+01
70,2.30E+01
80,2.26E+01
560,2.28E+01
630,2.30E+01
230,2.32E+01
100,2.34E+01
110,2.36E+01
120,2.38E+01
130,2.36E+01
120,2.34E+01
140,2.33E+01
100,2.31E+01
110,2.29E+01
100,2.27E+01
100,2.25E+01
100,2.22E+01
100,2.20E+01
70,2.18E+01
50,2.15E+01
50,2.13E+01
60,2.07E+01
60,2.01E+01
50,1.96E+01
60,1.90E+01
60,1.84E+01
70,1.78E+01
60,1.74E+01
70,1.71E+01
50,1.67E+01
50,1.63E+01
50,1.60E+01
60,1.56E+01
50,1.53E+01
50,1.49E+01
60,1.46E+01
60,1.43E+01
60,1.39E+01
60,1.36E+01
60,1.35E+01
60,1.34E+01
50,1.33E+01
60,1.32E+01
60,1.31E+01
60,1.30E+01
50,1.29E+01
40,1.28E+01
60,1.27E+01
50,1.25E+01
50,1.24E+01
50,1.23E+01
60,1.23E+01
50,1.22E+01
60,1.22E+01
60,1.21E+01
50,1.21E+01
60,1.20E+01
50,1.21E+01
60,1.23E+01
60,1.24E+01
50,1.25E+01
60,1.27E+01
50,1.28E+01
40,1.29E+01
50,1.30E+01
50,1.31E+01
50,1.32E+01
60,1.33E+01
60,1.34E+01
60,1.35E+01
50,1.35E+01
60,1.36E+01
50,1.37E+01
60,1.37E+01
50,1.38E+01
60,1.37E+01
50,1.36E+01
50,1.36E+01
50,1.35E+01
40,1.34E+01
60,1.33E+01
40,1.37E+01
50,1.41E+01
60,1.46E+01
90,1.50E+01
60,1.54E+01
70,1.58E+01
60,1.63E+01
400,1.68E+01
130,1.73E+01
370,1.77E+01
70,1.82E+01
330,1.87E+01
230,1.90E+01
60,1.93E+01
80,1.96E+01
80,2.00E+01
80,2.03E+01
410,2.06E+01
180,2.10E+01
50,2.14E+01
60,2.19E+01
50,2.23E+01
60,2.27E+01
50,2.31E+01
50,2.31E+01
50,2.32E+01
50,2.33E+01
60,2.33E+01
40,2.34E+01
60,2.34E+01
50,2.36E+01
60,2.38E+01
60,2.40E+01
60,2.42E+01
50,2.44E+01
60,2.46E+01
60,2.47E+01
50,2.48E+01
60,2.49E+01
60,2.51E+01
50,2.52E+01
60,2.53E+01
60,2.52E+01
50,2.51E+01
60,2.50E+01
50,2.49E+01
60,2.48E+01
40,2.47E+01
50,2.46E+01
50,2.46E+01
50,2.46E+01
50,2.45E+01
60,2.44E+01
60,2.44E+01
50,2.47E+01
60,2.50E+01
50,2.53E+01
60,2.55E+01
50,2.58E+01
70,2.61E+01
50,2.60E+01
60,2.60E+01
60,2.59E+01
60,2.58E+01
40,2.58E+01
60,2.57E+01
40,2.56E+01
50,2.55E+01
40,2.54E+01
50,2.53E+01
60,2.52E+01
50,2.51E+01
60,2.49E+01
50,2.47E+01
50,2.44E+01
60,2.42E+01
90,2.40E+01
70,2.38E+01
90,2.34E+01
80,2.29E+01
80,2.25E+01
70,2.21E+01
80,2.16E+01
70,2.12E+01
80,2.10E+01
60,2.08E+01
50,2.06E+01
60,2.04E+01
60,2.02E+01
60,2.00E+01
60,1.94E+01
60,1.89E+01
60,1.84E+01
50,1.78E+01
60,1.73E+01
50,1.67E+01
60,1.68E+01
50,1.69E+01
60,1.70E+01
60,1.71E+01
40,1.72E+01
60,1.73E+01
50,1.71E+01
50,1.69E+01
50,1.68E+01
60,1.66E+01
60,1.64E+01
50,1.62E+01
70,1.61E+01
50,1.60E+01
60,1.59E+01
60,1.58E+01
60,1.57E+01
50,1.56E+01
60,1.56E+01
60,1.55E+01
60,1.54E+01
50,1.54E+01
50,1.54E+01
50,1.53E+01
60,1.52E+01
40,1.51E+01
50,1.49E+01
60,1.48E+01
60,1.47E+01
50,1.46E+01
60,1.43E+01
60,1.40E+01
50,1.37E+01
60,1.34E+01
60,1.31E+01
90,1.28E+01
70,1.24E+01
50,1.19E+01
60,1.15E+01
70,1.11E+01
50,1.06E+01
60,1.02E+01
40,1.05E+01
70,1.08E+01
50,1.12E+01
60,1.15E+01
50,1.18E+01
60,1.21E+01
50,1.26E+01
60,1.31E+01
60,1.36E+01
60,1.40E+01
50,1.45E+01
50,1.50E+01
70,1.54E+01
50,1.57E+01
70,1.61E+01
60,1.64E+01
70,1.68E+01
70,1.71E+01
70,1.74E+01
70,1.78E+01
70,1.81E+01
60,1.85E+01
60,1.89E+01
60,1.92E+01
60,1.94E+01
50,1.97E+01
60,1.99E+01
50,2.01E+01
50,2.04E+01
50,2.06E+01
50,2.09E+01
60,2.11E+01
60,2.14E+01
80,2.16E+01
70,2.19E+01
70,2.21E+01
60,2.21E+01
230,2.21E+01
190,2.21E+01
180,2.21E+01
80,2.21E+01
80,2.21E+01
60,2.22E+01
360,2.23E+01
370,2.24E+01
110,2.26E+01
60,2.27E+01
70,2.28E+01
240,2.28E+01
60,2.27E+01
50,2.26E+01
60,2.26E+01
50,2.26E+01
60,2.25E+01
80,2.24E+01
60,2.24E+01
80,2.24E+01
70,2.23E+01
70,2.23E+01
70,2.22E+01
70,2.24E+01
70,2.27E+01
70,2.29E+01
100,2.32E+01
90,2.34E+01
90,2.37E+01
90,2.36E+01
170,2.35E+01
410,2.34E+01
540,2.32E+01
310,2.31E+01
110,2.30E+01
110,2.29E+01
110,2.27E+01
120,2.26E+01
160,2.25E+01
110,2.23E+01
120,2.22E+01
110,2.19E+01
110,2.17E+01
110,2.14E+01
100,2.11E+01
110,2.09E+01
100,2.06E+01
100,2.04E+01
100,2.02E+01
120,1.99E+01
80,1.97E+01
70,1.95E+01
70,1.93E+01
70,1.93E+01
70,1.94E+01
70,1.94E+01
80,1.94E+01
70,1.95E+01
70,1.95E+01
80,1.94E+01
70,1.92E+01
70,1.91E+01
80,1.89E+01
60,1.88E+01
60,1.86E+01
60,1.83E+01
60,1.81E+01
60,1.78E+01
50,1.75E+01
70,1.73E+01
50,1.70E+01
50,1.69E+01
60,1.68E+01
50,1.66E+01
50,1.65E+01
50,1.64E+01
50,1.63E+01
50,1.62E+01
50,1.61E+01
60,1.61E+01
50,1.60E+01
70,1.59E+01
60,1.58E+01
50,1.57E+01
70,1.56E+01
50,1.54E+01
60,1.53E+01
50,1.52E+01
70,1.51E+01
50,1.51E+01
60,1.50E+01
50,1.49E+01
60,1.49E+01
50,1.49E+01
50,1.48E+01
50,1.48E+01
50,1.47E+01
50,1.47E+01
50,1.47E+01
50,1.46E+01
100,1.46E+01
50,1.46E+01
80,1.47E+01
60,1.47E+01
80,1.47E+01
60,1.48E+01
70,1.48E+01
70,1.49E+01
60,1.49E+01
60,1.49E+01
60,1.50E+01
60,1.51E+01
60,1.51E+01
80,1.52E+01
50,1.53E+01
60,1.54E+01
50,1.54E+01
60,1.55E+01
50,1.56E+01
60,1.56E+01
50,1.57E+01
60,1.57E+01
60,1.57E+01
60,1.58E+01
60,1.58E+01
60,1.59E+01
60,1.60E+01
50,1.61E+01
50,1.62E+01
50,1.63E+01
50,1.64E+01
50,1.64E+01
50,1.65E+01
60,1.65E+01
50,1.65E+01
60,1.66E+01
60,1.66E+01
60,1.67E+01
50,1.68E+01
60,1.69E+01
60,1.70E+01
50,1.71E+01
60,1.72E+01
60,1.73E+01
50,1.74E+01
60,1.76E+01
60,1.77E+01
60,1.78E+01
50,1.79E+01
60,1.78E+01
50,1.76E+01
60,1.74E+01
50,1.73E+01
50,1.71E+01
50,1.70E+01
50,1.74E+01
50,1.77E+01
50,1.81E+01
60,1.84E+01
60,1.88E+01
50,1.91E+01
60,1.92E+01
60,1.93E+01
60,1.94E+01
60,1.95E+01
50,1.96E+01
60,1.97E+01
50,1.97E+01
60,1.97E+01
70,1.98E+01
70,1.98E+01
70,1.98E+01
80,1.98E+01
70,1.97E+01
80,1.95E+01
80,1.94E+01
100,1.93E+01
350,1.91E+01
140,1.90E+01
80,1.89E+01
80,1.89E+01
100,1.89E+01
110,1.88E+01
100,1.88E+01
100,1.87E+01
100,1.87E+01
100,1.87E+01
140,1.87E+01
90,1.87E+01
100,1.87E+01
90,1.87E+01
100,1.84E+01
90,1.81E+01
90,1.79E+01
100,1.76E+01
100,1.73E+01
110,1.70E+01
70,1.67E+01
60,1.63E+01
60,1.60E+01
50,1.57E+01
60,1.53E+01
60,1.50E+01
60,1.50E+01
50,1.49E+01
60,1.49E+01
60,1.49E+01
60,1.48E+01
60,1.48E+01
50,1.49E+01
60,1.51E+01
50,1.52E+01
70,1.53E+01
50,1.55E+01
60,1.56E+01
40,1.55E+01
50,1.54E+01
50,1.54E+01
60,1.53E+01
50,1.52E+01
60,1.51E+01
50,1.50E+01
60,1.49E+01
50,1.49E+01
70,1.48E+01
50,1.47E+01
60,1.46E+01
50,1.46E+01
60,1.46E+01
60,1.46E+01
60,1.46E+01
50,1.46E+01
60,1.46E+01
50,1.46E+01
50,1.46E+01
50,1.46E+01
50,1.45E+01
60,1.45E+01
50,1.45E+01
50,1.46E+01
50,1.46E+01
50,1.47E+01
50,1.47E+01
60,1.48E+01
60,1.48E+01
50,1.48E+01
60,1.47E+01
100,1.47E+01
70,1.47E+01
70,1.46E+01
320,1.46E+01
80,1.46E+01
60,1.45E+01
70,1.44E+01
60,1.44E+01
70,1.44E+01
70,1.43E+01
70,1.43E+01
80,1.43E+01
70,1.44E+01
70,1.44E+01
100,1.44E+01
410,1.44E+01
270,1.46E+01
60,1.48E+01
70,1.50E+01
80,1.52E+01
80,1.54E+01
40,1.56E+01
50,1.59E+01
70,1.61E+01
70,1.64E+01
90,1.67E+01
70,1.69E+01
60,1.72E+01
50,1.74E+01
70,1.75E+01
90,1.77E+01
60,1.79E+01
50,1.80E+01
50,1.82E+01
60,1.86E+01
60,1.89E+01
50,1.93E+01
60,1.96E+01
50,1.99E+01
70,2.03E+01
50,2.04E+01
60,2.05E+01
50,2.06E+01
60,2.06E+01
50,2.07E+01
70,2.08E+01
70,2.10E+01
80,2.11E+01
60,2.13E+01
90,2.15E+01
70,2.16E+01
90,2.18E+01
70,2.18E+01
90,2.19E+01
70,2.19E+01
80,2.19E+01
80,2.20E+01
80,2.20E+01
80,2.23E+01
80,2.26E+01
70,2.29E+01
80,2.31E+01
70,2.34E+01
70,2.37E+01
70,2.35E+01
80,2.34E+01
70,2.32E+01
80,2.30E+01
80,2.29E+01
70,2.27E+01
90,2.26E+01
80,2.25E+01
100,2.24E+01
110,2.22E+01
100,2.21E+01
110,2.20E+01
90,2.14E+01
100,2.08E+01
100,2.01E+01
100,1.95E+01
110,1.89E+01
90,1.83E+01
120,1.83E+01
90,1.82E+01
100,1.82E+01
80,1.82E+01
90,1.81E+01
100,1.81E+01
90,1.79E+01
90,1.78E+01
80,1.76E+01
70,1.74E+01
80,1.73E+01
70,1.71E+01
60,1.71E+01
50,1.71E+01
70,1.71E+01
60,1.71E+01
60,1.71E+01
50,1.71E+01
60,1.67E+01
40,1.64E+01
60,1.60E+01
70,1.56E+01
50,1.53E+01
50,1.49E+01
60,1.48E+01
50,1.47E+01
60,1.46E+01
60,1.45E+01
60,1.44E+01
60,1.43E+01
50,1.42E+01
60,1.42E+01
60,1.41E+01
60,1.40E+01
50,1.40E+01
60,1.39E+01
50,1.39E+01
60,1.39E+01
60,1.39E+01
60,1.40E+01
50,1.40E+01
60,1.40E+01
50,1.38E+01
70,1.36E+01
50,1.34E+01
60,1.32E+01
50,1.30E+01
50,1.28E+01
50,1.28E+01
50,1.27E+01
50,1.27E+01
50,1.27E+01
50,1.26E+01
60,1.26E+01
50,1.26E+01
70,1.25E+01
50,1.24E+01
50,1.24E+01
60,1.24E+01
60,1.23E+01
50,1.23E+01
60,1.22E+01
90,1.22E+01
50,1.21E+01
60,1.21E+01
50,1.20E+01
40,1.18E+01
50,1.17E+01
40,1.15E+01
50,1.13E+01
60,1.12E+01
60,1.10E+01
60,1.14E+01
50,1.17E+01
60,1.21E+01
50,1.25E+01
70,1.28E+01
50,1.32E+01
60,1.36E+01
50,1.40E+01
50,1.44E+01
50,1.49E+01
50,1.53E+01
40,1.57E+01
50,1.58E+01
40,1.60E+01
50,1.61E+01
50,1.62E+01
60,1.64E+01
60,1.65E+01
60,1.65E+01
60,1.65E+01
50,1.66E+01
60,1.66E+01
60,1.66E+01
50,1.66E+01
50,1.69E+01
50,1.72E+01
50,1.74E+01
50,1.77E+01
50,1.80E+01
50,1.83E+01
60,1.86E+01
60,1.88E+01
50,1.91E+01
60,1.93E+01
50,1.96E+01
60,1.98E+01
60,2.00E+01
60,2.02E+01
50,2.04E+01
60,2.06E+01
50,2.08E+01
60,2.10E+01
60,2.10E+01
60,2.11E+01
50,2.11E+01
70,2.11E+01
40,2.12E+01
50,2.12E+01
60,2.12E+01
80,2.12E+01
60,2.12E+01
80,2.12E+01
80,2.12E+01
100,2.12E+01
100,2.12E+01
110,2.12E+01
200,2.12E+01
100,2.12E+01
100,2.12E+01
100,2.12E+01
110,2.12E+01
120,2.12E+01
110,2.12E+01
470,2.12E+01
340,2.12E+01
100,2.12E+01
110,2.09E+01
110,2.06E+01
90,2.03E+01
110,1.99E+01
110,1.96E+01
130,1.93E+01
120,1.92E+01
120,1.91E+01
120,1.91E+01
130,1.90E+01
120,1.89E+01
130,1.88E+01
120,1.87E+01
80,1.85E+01
70,1.84E+01
70,1.83E+01
130,1.81E+01
80,1.80E+01
70,1.78E+01
80,1.76E+01
80,1.74E+01
60,1.72E+01
60,1.70E+01
60,1.68E+01
60,1.65E+01
70,1.62E+01
50,1.59E+01
60,1.56E+01
60,1.53E+01
60,1.50E+01
60,1.49E+01
60,1.47E+01
50,1.46E+01
60,1.44E+01
50,1.43E+01
70,1.41E+01
50,1.43E+01
60,1.44E+01
40,1.46E+01
60,1.48E+01
50,1.49E+01
50,1.51E+01
50,1.52E+01
50,1.52E+01
60,1.53E+01
60,1.54E+01
50,1.54E+01
60,1.55E+01
60,1.52E+01
50,1.49E+01
60,1.47E+01
60,1.44E+01
60,1.41E+01
60,1.38E+01
60,1.36E+01
50,1.35E+01
60,1.33E+01
60,1.31E+01
60,1.30E+01
50,1.28E+01
50,1.27E+01
50,1.26E+01
50,1.25E+01
50,1.24E+01
50,1.23E+01
50,1.22E+01
60,1.22E+01
50,1.22E+01
60,1.22E+01
60,1.22E+01
70,1.22E+01
60,1.22E+01
70,1.22E+01
190,1.22E+01
370,1.22E+01
100,1.21E+01
90,1.21E+01
110,1.21E+01
80,1.24E+01
120,1.28E+01
110,1.31E+01
80,1.34E+01
560,1.38E+01
660,1.41E+01
330,1.44E+01
270,1.47E+01
290,1.50E+01
230,1.53E+01
250,1.56E+01
190,1.59E+01
80,1.61E+01
70,1.63E+01
60,1.64E+01
80,1.66E+01
80,1.68E+01
70,1.70E+01
60,1.73E+01
80,1.76E+01
70,1.79E+01
80,1.82E+01
80,1.85E+01
110,1.88E+01
600,1.90E+01
560,1.93E+01
320,1.95E+01
260,1.97E+01
280,2.00E+01
260,2.02E+01
240,2.04E+01
210,2.05E+01
100,2.07E+01
380,2.09E+01
620,2.10E+01
310,2.12E+01
270,2.12E+01
280,2.12E+01
240,2.13E+01
280,2.13E+01
230,2.13E+01
170,2.13E+01
170,2.16E+01
620,2.19E+01
460,2.22E+01
240,2.25E+01
250,2.28E+01
270,2.31E+01
250,2.31E+01
220,2.31E+01
170,2.31E+01
100,2.31E+01
200,2.31E+01
350,2.31E+01
300,2.31E+01
450,2.31E+01
450,2.31E+01
290,2.31E+01
270,2.31E+01
280,2.31E+01
200,2.29E+01
120,2.26E+01
120,2.24E+01
110,2.22E+01
560,2.19E+01
450,2.17E+01
490,2.14E+01
280,2.11E+01
280,2.09E+01
310,2.06E+01
280,2.03E+01
310,2.00E+01
330,1.97E+01
190,1.95E+01
130,1.92E+01
140,1.89E+01
150,1.87E+01
140,1.84E+01
130,1.79E+01
130,1.73E+01
100,1.68E+01
120,1.63E+01
100,1.57E+01
80,1.52E+01
60,1.48E+01
60,1.43E+01
60,1.39E+01
60,1.35E+01
60,1.30E+01
60,1.26E+01
50,1.23E+01
50,1.20E+01
50,1.17E+01
60,1.14E+01
60,1.11E+01
60,1.08E+01
70,1.07E+01
60,1.05E+01
60,1.04E+01
60,1.03E+01
60,1.01E+01
50,1.00E+01
60,9.92E+00
50,9.83E+00
60,9.75E+00
60,9.67E+00
70,9.58E+00
60,9.50E+00
70,9.43E+00
60,9.37E+00
60,9.30E+00
70,9.23E+00
60,9.17E+00
60,9.10E+00
50,9.02E+00
60,8.93E+00
60,8.85E+00
60,8.77E+00
70,8.68E+00
60,8.60E+00
70,8.65E+00
60,8.70E+00
60,8.75E+00
50,8.80E+00
60,8.85E+00
60,8.90E+00
50,8.85E+00
60,8.80E+00
60,8.75E+00
60,8.70E+00
70,8.65E+00
60,8.60E+00
60,8.63E+00
60,8.67E+00
50,8.70E+00
60,8.73E+00
50,8.77E+00
60,8.80E+00
70,8.77E+00
50,8.73E+00
70,8.70E+00
60,8.67E+00
70,8.63E+00
70,8.60E+00
60,8.60E+00
100,8.60E+00
50,8.60E+00
80,8.60E+00
320,8.60E+00
350,8.60E+00
160,8.67E+00
70,8.73E+00
80,8.80E+00
70,8.87E+00
70,8.93E+00
70,9.00E+00
80,9.02E+00
80,9.03E+00
100,9.05E+00
90,9.07E+00
290,9.08E+00
430,9.10E+00
100,9.27E+00
100,9.43E+00
100,9.60E+00
110,9.77E+00
110,9.93E+00
110,1.01E+01
90,1.02E+01
90,1.03E+01
100,1.04E+01
90,1.06E+01
100,1.07E+01
110,1.08E+01
110,1.07E+01
130,1.06E+01
110,1.05E+01
110,1.04E+01
130,1.03E+01
110,1.02E+01
130,1.05E+01
130,1.08E+01
120,1.12E+01
90,1.15E+01
100,1.18E+01
100,1.21E+01
110,1.21E+01
110,1.21E+01
100,1.21E+01
90,1.21E+01
130,1.21E+01
120,1.21E+01
140,1.21E+01
130,1.21E+01
130,1.21E+01
130,1.21E+01
130,1.21E+01
120,1.21E+01
110,1.21E+01
110,1.20E+01
110,1.20E+01
110,1.20E+01
110,1.19E+01
100,1.19E+01
100,1.19E+01
90,1.18E+01
100,1.18E+01
490,1.17E+01
570,1.17E+01
460,1.16E+01
120,1.14E+01
100,1.12E+01
110,1.09E+01
110,1.07E+01
100,1.05E+01
100,1.03E+01
90,1.02E+01
90,1.01E+01
90,9.95E+00
90,9.83E+00
80,9.72E+00
110,9.60E+00
90,9.43E+00
80,9.27E+00
80,9.10E+00
80,8.93E+00
80,8.77E+00
80,8.60E+00
80,8.38E+00
70,8.17E+00
80,7.95E+00
70,7.73E+00
70,7.52E+00
90,7.30E+00
70,7.23E+00
50,7.17E+00
50,7.10E+00
50,7.03E+00
60,6.97E+00
50,6.90E+00
40,6.78E+00
50,6.67E+00
50,6.55E+00
50,6.43E+00
50,6.32E+00
60,6.20E+00
50,6.00E+00
60,5.80E+00
50,5.60E+00
50,5.40E+00
50,5.20E+00
50,5.00E+00
60,4.90E+00
50,4.80E+00
50,4.70E+00
60,4.60E+00
60,4.50E+00
50,4.40E+00
60,4.40E+00
50,4.40E+00
60,4.40E+00
50,4.40E+00
40,4.40E+00
60,4.40E+00
30,4.27E+00
40,4.13E+00
30,4.00E+00
40,3.87E+00
40,3.73E+00
50,3.60E+00
60,3.68E+00
50,3.77E+00
60,3.85E+00
40,3.93E+00
50,4.02E+00
60,4.10E+00
40,4.13E+00
60,4.17E+00
60,4.20E+00
60,4.23E+00
60,4.27E+00
50,4.30E+00
50,4.38E+00
60,4.47E+00
40,4.55E+00
60,4.63E+00
50,4.72E+00
90,4.80E+00
80,4.97E+00
50,5.13E+00
60,5.30E+00
60,5.47E+00
220,5.63E+00
190,5.80E+00
120,6.20E+00
70,6.60E+00
50,7.00E+00
150,7.40E+00
130,7.80E+00
120,8.20E+00
110,8.35E+00
80,8.50E+00
100,8.65E+00
100,8.80E+00
100,8.95E+00
70,9.10E+00
80,9.25E+00
80,9.40E+00
200,9.55E+00
110,9.70E+00
110,9.85E+00
100,1.00E+01
100,1.01E+01
110,1.02E+01
100,1.03E+01
110,1.04E+01
110,1.05E+01
90,1.06E+01
100,1.07E+01
90,1.08E+01
110,1.09E+01
100,1.11E+01
90,1.12E+01
110,1.13E+01
110,1.15E+01
100,1.17E+01
260,1.19E+01
160,1.22E+01
80,1.24E+01
80,1.26E+01
90,1.26E+01
90,1.27E+01
70,1.27E+01
100,1.27E+01
100,1.28E+01
100,1.28E+01
80,1.29E+01
90,1.31E+01
100,1.32E+01
90,1.33E+01
100,1.35E+01
100,1.36E+01
110,1.36E+01
130,1.36E+01
110,1.36E+01
110,1.36E+01
300,1.36E+01
360,1.36E+01
140,1.34E+01
100,1.32E+01
200,1.29E+01
330,1.27E+01
290,1.25E+01
120,1.23E+01
80,1.21E+01
80,1.19E+01
100,1.17E+01
110,1.15E+01
100,1.13E+01
110,1.11E+01
100,1.09E+01
100,1.08E+01
80,1.06E+01
100,1.04E+01
90,1.03E+01
100,1.01E+01
90,9.93E+00
170,9.77E+00
500,9.60E+00
330,9.43E+00
290,9.27E+00
260,9.10E+00
230,9.05E+00
240,9.00E+00
240,8.95E+00
150,8.90E+00
100,8.85E+00
90,8.80E+00
90,8.77E+00
90,8.73E+00
80,8.70E+00
100,8.67E+00
70,8.63E+00
80,8.60E+00
80,8.58E+00
80,8.57E+00
80,8.55E+00
90,8.53E+00
90,8.52E+00
80,8.50E+00
70,8.47E+00
50,8.43E+00
60,8.40E+00
60,8.37E+00
50,8.33E+00
50,8.30E+00
60,8.25E+00
50,8.20E+00
50,8.15E+00
50,8.10E+00
60,8.05E+00
50,8.00E+00
70,7.97E+00
50,7.93E+00
60,7.90E+00
60,7.87E+00
50,7.83E+00
70,7.80E+00
50,7.72E+00
50,7.63E+00
50,7.55E+00
50,7.47E+00
50,7.38E+00
50,7.30E+00
50,7.27E+00
60,7.23E+00
50,7.20E+00
60,7.17E+00
60,7.13E+00
50,7.10E+00
60,7.17E+00
50,7.23E+00
50,7.30E+00
50,7.37E+00
