Appliances,Temperature_outside_celsius,Pressure_outside_mm_hg,Humidity_outside_percent,Windspeed_meters_per_second
90,2.32E+01,752.2666667,31,4.666666667
80,2.34E+01,752.2333333,30,4.833333333
80,2.35E+01,752.2,29,5
80,2.36E+01,752.1833333,28.83333333,5.166666667
70,2.37E+01,752.1666667,28.66666667,5.333333333
80,2.38E+01,752.15,28.5,5.5
70,2.38E+01,752.1333333,28.33333333,5.666666667
70,2.39E+01,752.1166667,28.16666667,5.833333333
70,2.40E+01,752.1,28,6
80,2.41E+01,752.1,27.5,5.666666667
100,2.42E+01,752.1,27,5.333333333
90,2.43E+01,752.1,26.5,5
90,2.44E+01,752.1,26,4.666666667
100,2.45E+01,752.1,25.5,4.333333333
110,2.46E+01,752.1,25,4
110,2.47E+01,752.0333333,25.33333333,4
100,2.49E+01,751.9666667,25.66666667,4
110,2.50E+01,751.9,26,4
100,2.51E+01,751.8333333,26.33333333,4
90,2.53E+01,751.7666667,26.66666667,4
100,2.54E+01,751.7,27,4
90,2.54E+01,751.6333333,26.83333333,4
100,2.53E+01,751.5666667,26.66666667,4
90,2.53E+01,751.5,26.5,4
90,2.52E+01,751.4333333,26.33333333,4
80,2.51E+01,751.3666667,26.16666667,4
90,2.51E+01,751.3,26,4
80,2.47E+01,751.2833333,28.66666667,3.833333333
90,2.43E+01,751.2666667,31.33333333,3.666666667
90,2.39E+01,751.25,34,3.5
80,2.34E+01,751.2333333,36.66666667,3.333333333
70,2.30E+01,751.2166667,39.33333333,3.166666667
80,2.26E+01,751.2,42,3
560,2.28E+01,751.1666667,41,3
630,2.30E+01,751.1333333,40,3
230,2.32E+01,751.1,39,3
100,2.34E+01,751.0666667,38,3
110,2.36E+01,751.0333333,37,3
120,2.38E+01,751,36,3
130,2.36E+01,751.05,37.5,2.833333333
120,2.34E+01,751.1,39,2.666666667
140,2.33E+01,751.15,40.5,2.5
100,2.31E+01,751.2,42,2.333333333
110,2.29E+01,751.25,43.5,2.166666667
100,2.27E+01,751.3,45,2
100,2.25E+01,751.3,46.16666667,1.833333333
100,2.22E+01,751.3,47.33333333,1.666666667
100,2.20E+01,751.3,48.5,1.5
70,2.18E+01,751.3,49.66666667,1.333333333
50,2.15E+01,751.3,50.83333333,1.166666667
50,2.13E+01,751.3,52,1
60,2.07E+01,751.35,53.66666667,1
60,2.01E+01,751.4,55.33333333,1
50,1.96E+01,751.45,57,1
60,1.90E+01,751.5,58.66666667,1
60,1.84E+01,751.55,60.33333333,1
70,1.78E+01,751.6,62,1
60,1.74E+01,751.6166667,63.66666667,1
70,1.71E+01,751.6333333,65.33333333,1
50,1.67E+01,751.65,67,1
50,1.63E+01,751.6666667,68.66666667,1
50,1.60E+01,751.6833333,70.33333333,1
60,1.56E+01,751.7,72,1
50,1.53E+01,751.7,73.5,1
50,1.49E+01,751.7,75,1
60,1.46E+01,751.7,76.5,1
60,1.43E+01,751.7,78,1
60,1.39E+01,751.7,79.5,1
60,1.36E+01,751.7,81,1
60,1.35E+01,751.7,81.33333333,1.166666667
60,1.34E+01,751.7,81.66666667,1.333333333
50,1.33E+01,751.7,82,1.5
60,1.32E+01,751.7,82.33333333,1.666666667
60,1.31E+01,751.7,82.66666667,1.833333333
60,1.30E+01,751.7,83,2
50,1.29E+01,751.7166667,83.33333333,1.833333333
40,1.28E+01,751.7333333,83.66666667,1.666666667
60,1.27E+01,751.75,84,1.5
50,1.25E+01,751.7666667,84.33333333,1.333333333
50,1.24E+01,751.7833333,84.66666667,1.166666667
50,1.23E+01,751.8,85,1
60,1.23E+01,751.7833333,85.16666667,1.166666667
50,1.22E+01,751.7666667,85.33333333,1.333333333
60,1.22E+01,751.75,85.5,1.5
60,1.21E+01,751.7333333,85.66666667,1.666666667
50,1.21E+01,751.7166667,85.83333333,1.833333333
60,1.20E+01,751.7,86,2
50,1.21E+01,751.7,85.83333333,2
60,1.23E+01,751.7,85.66666667,2
60,1.24E+01,751.7,85.5,2
50,1.25E+01,751.7,85.33333333,2
60,1.27E+01,751.7,85.16666667,2
50,1.28E+01,751.7,85,2
40,1.29E+01,751.6333333,85.33333333,1.833333333
50,1.30E+01,751.5666667,85.66666667,1.666666667
50,1.31E+01,751.5,86,1.5
50,1.32E+01,751.4333333,86.33333333,1.333333333
60,1.33E+01,751.3666667,86.66666667,1.166666667
60,1.34E+01,751.3,87,1
60,1.35E+01,751.3166667,85.83333333,1
50,1.35E+01,751.3333333,84.66666667,1
60,1.36E+01,751.35,83.5,1
50,1.37E+01,751.3666667,82.33333333,1
60,1.37E+01,751.3833333,81.16666667,1
50,1.38E+01,751.4,80,1
60,1.37E+01,751.45,80.33333333,1
50,1.36E+01,751.5,80.66666667,1
50,1.36E+01,751.55,81,1
50,1.35E+01,751.6,81.33333333,1
40,1.34E+01,751.65,81.66666667,1
60,1.33E+01,751.7,82,1
40,1.37E+01,751.75,80.5,1
50,1.41E+01,751.8,79,1
60,1.46E+01,751.85,77.5,1
90,1.50E+01,751.9,76,1
60,1.54E+01,751.95,74.5,1
70,1.58E+01,752,73,1
60,1.63E+01,752.0166667,70.83333333,1
400,1.68E+01,752.0333333,68.66666667,1
130,1.73E+01,752.05,66.5,1
370,1.77E+01,752.0666667,64.33333333,1
70,1.82E+01,752.0833333,62.16666667,1
330,1.87E+01,752.1,60,1
230,1.90E+01,752.1,58.83333333,1.166666667
60,1.93E+01,752.1,57.66666667,1.333333333
80,1.96E+01,752.1,56.5,1.5
80,2.00E+01,752.1,55.33333333,1.666666667
80,2.03E+01,752.1,54.16666667,1.833333333
410,2.06E+01,752.1,53,2
180,2.10E+01,752.1,52,2
50,2.14E+01,752.1,51,2
60,2.19E+01,752.1,50,2
50,2.23E+01,752.1,49,2
60,2.27E+01,752.1,48,2
50,2.31E+01,752.1,47,2
50,2.31E+01,752.0833333,46.83333333,2.166666667
50,2.32E+01,752.0666667,46.66666667,2.333333333
50,2.33E+01,752.05,46.5,2.5
60,2.33E+01,752.0333333,46.33333333,2.666666667
40,2.34E+01,752.0166667,46.16666667,2.833333333
60,2.34E+01,752,46,3
50,2.36E+01,751.9666667,45.33333333,3.166666667
60,2.38E+01,751.9333333,44.66666667,3.333333333
60,2.40E+01,751.9,44,3.5
60,2.42E+01,751.8666667,43.33333333,3.666666667
50,2.44E+01,751.8333333,42.66666667,3.833333333
60,2.46E+01,751.8,42,4
60,2.47E+01,751.7833333,40.66666667,4
50,2.48E+01,751.7666667,39.33333333,4
60,2.49E+01,751.75,38,4
60,2.51E+01,751.7333333,36.66666667,4
50,2.52E+01,751.7166667,35.33333333,4
60,2.53E+01,751.7,34,4
60,2.52E+01,751.6333333,33.83333333,4
50,2.51E+01,751.5666667,33.66666667,4
60,2.50E+01,751.5,33.5,4
50,2.49E+01,751.4333333,33.33333333,4
60,2.48E+01,751.3666667,33.16666667,4
40,2.47E+01,751.3,33,4
50,2.46E+01,751.25,33,4
50,2.46E+01,751.2,33,4
50,2.46E+01,751.15,33,4
50,2.45E+01,751.1,33,4
60,2.44E+01,751.05,33,4
60,2.44E+01,751,33,4
50,2.47E+01,750.9833333,32.66666667,4
60,2.50E+01,750.9666667,32.33333333,4
50,2.53E+01,750.95,32,4
60,2.55E+01,750.9333333,31.66666667,4
50,2.58E+01,750.9166667,31.33333333,4
70,2.61E+01,750.9,31,4
50,2.60E+01,750.85,29.83333333,4.5
60,2.60E+01,750.8,28.66666667,5
60,2.59E+01,750.75,27.5,5.5
60,2.58E+01,750.7,26.33333333,6
40,2.58E+01,750.65,25.16666667,6.5
60,2.57E+01,750.6,24,7
40,2.56E+01,750.6,24.5,6.666666667
50,2.55E+01,750.6,25,6.333333333
40,2.54E+01,750.6,25.5,6
50,2.53E+01,750.6,26,5.666666667
60,2.52E+01,750.6,26.5,5.333333333
50,2.51E+01,750.6,27,5
60,2.49E+01,750.6,27.83333333,4.833333333
50,2.47E+01,750.6,28.66666667,4.666666667
50,2.44E+01,750.6,29.5,4.5
60,2.42E+01,750.6,30.33333333,4.333333333
90,2.40E+01,750.6,31.16666667,4.166666667
70,2.38E+01,750.6,32,4
90,2.34E+01,750.65,33.66666667,4
80,2.29E+01,750.7,35.33333333,4
80,2.25E+01,750.75,37,4
70,2.21E+01,750.8,38.66666667,4
80,2.16E+01,750.85,40.33333333,4
70,2.12E+01,750.9,42,4
80,2.10E+01,750.9666667,42.66666667,4
60,2.08E+01,751.0333333,43.33333333,4
50,2.06E+01,751.1,44,4
60,2.04E+01,751.1666667,44.66666667,4
60,2.02E+01,751.2333333,45.33333333,4
60,2.00E+01,751.3,46,4
60,1.94E+01,751.35,48.5,3.666666667
60,1.89E+01,751.4,51,3.333333333
60,1.84E+01,751.45,53.5,3
50,1.78E+01,751.5,56,2.666666667
60,1.73E+01,751.55,58.5,2.333333333
50,1.67E+01,751.6,61,2
60,1.68E+01,751.6166667,60.33333333,2.166666667
50,1.69E+01,751.6333333,59.66666667,2.333333333
60,1.70E+01,751.65,59,2.5
60,1.71E+01,751.6666667,58.33333333,2.666666667
40,1.72E+01,751.6833333,57.66666667,2.833333333
60,1.73E+01,751.7,57,3
50,1.71E+01,751.7333333,57.66666667,2.833333333
50,1.69E+01,751.7666667,58.33333333,2.666666667
50,1.68E+01,751.8,59,2.5
60,1.66E+01,751.8333333,59.66666667,2.333333333
60,1.64E+01,751.8666667,60.33333333,2.166666667
50,1.62E+01,751.9,61,2
70,1.61E+01,751.8833333,61.16666667,2
50,1.60E+01,751.8666667,61.33333333,2
60,1.59E+01,751.85,61.5,2
60,1.58E+01,751.8333333,61.66666667,2
60,1.57E+01,751.8166667,61.83333333,2
50,1.56E+01,751.8,62,2
60,1.56E+01,751.7833333,61.66666667,2
60,1.55E+01,751.7666667,61.33333333,2
60,1.54E+01,751.75,61,2
50,1.54E+01,751.7333333,60.66666667,2
50,1.54E+01,751.7166667,60.33333333,2
50,1.53E+01,751.7,60,2
60,1.52E+01,751.7333333,60.16666667,2.166666667
40,1.51E+01,751.7666667,60.33333333,2.333333333
50,1.49E+01,751.8,60.5,2.5
60,1.48E+01,751.8333333,60.66666667,2.666666667
60,1.47E+01,751.8666667,60.83333333,2.833333333
50,1.46E+01,751.9,61,3
60,1.43E+01,751.9,62.83333333,2.833333333
60,1.40E+01,751.9,64.66666667,2.666666667
50,1.37E+01,751.9,66.5,2.5
60,1.34E+01,751.9,68.33333333,2.333333333
60,1.31E+01,751.9,70.16666667,2.166666667
90,1.28E+01,751.9,72,2
70,1.24E+01,751.9666667,74.16666667,1.833333333
50,1.19E+01,752.0333333,76.33333333,1.666666667
60,1.15E+01,752.1,78.5,1.5
70,1.11E+01,752.1666667,80.66666667,1.333333333
50,1.06E+01,752.2333333,82.83333333,1.166666667
60,1.02E+01,752.3,85,1
40,1.05E+01,752.3333333,84,1.166666667
70,1.08E+01,752.3666667,83,1.333333333
50,1.12E+01,752.4,82,1.5
60,1.15E+01,752.4333333,81,1.666666667
50,1.18E+01,752.4666667,80,1.833333333
60,1.21E+01,752.5,79,2
50,1.26E+01,752.5,77.5,2
60,1.31E+01,752.5,76,2
60,1.36E+01,752.5,74.5,2
60,1.40E+01,752.5,73,2
50,1.45E+01,752.5,71.5,2
50,1.50E+01,752.5,70,2
70,1.54E+01,752.55,68.5,2.166666667
50,1.57E+01,752.6,67,2.333333333
70,1.61E+01,752.65,65.5,2.5
60,1.64E+01,752.7,64,2.666666667
70,1.68E+01,752.75,62.5,2.833333333
70,1.71E+01,752.8,61,3
70,1.74E+01,752.8,59.66666667,3.166666667
70,1.78E+01,752.8,58.33333333,3.333333333
70,1.81E+01,752.8,57,3.5
60,1.85E+01,752.8,55.66666667,3.666666667
60,1.89E+01,752.8,54.33333333,3.833333333
60,1.92E+01,752.8,53,4
60,1.94E+01,752.8,52.16666667,3.833333333
50,1.97E+01,752.8,51.33333333,3.666666667
60,1.99E+01,752.8,50.5,3.5
50,2.01E+01,752.8,49.66666667,3.333333333
50,2.04E+01,752.8,48.83333333,3.166666667
50,2.06E+01,752.8,48,3
50,2.09E+01,752.8,47.66666667,2.833333333
60,2.11E+01,752.8,47.33333333,2.666666667
60,2.14E+01,752.8,47,2.5
80,2.16E+01,752.8,46.66666667,2.333333333
70,2.19E+01,752.8,46.33333333,2.166666667
70,2.21E+01,752.8,46,2
60,2.21E+01,752.8166667,46.33333333,2.166666667
230,2.21E+01,752.8333333,46.66666667,2.333333333
190,2.21E+01,752.85,47,2.5
180,2.21E+01,752.8666667,47.33333333,2.666666667
80,2.21E+01,752.8833333,47.66666667,2.833333333
80,2.21E+01,752.9,48,3
60,2.22E+01,752.8833333,47.5,3
360,2.23E+01,752.8666667,47,3
370,2.24E+01,752.85,46.5,3
110,2.26E+01,752.8333333,46,3
60,2.27E+01,752.8166667,45.5,3
70,2.28E+01,752.8,45,3
240,2.28E+01,752.8,45.66666667,3
60,2.27E+01,752.8,46.33333333,3
50,2.26E+01,752.8,47,3
60,2.26E+01,752.8,47.66666667,3
50,2.26E+01,752.8,48.33333333,3
60,2.25E+01,752.8,49,3
80,2.24E+01,752.75,49.16666667,3
60,2.24E+01,752.7,49.33333333,3
80,2.24E+01,752.65,49.5,3
70,2.23E+01,752.6,49.66666667,3
70,2.23E+01,752.55,49.83333333,3
70,2.22E+01,752.5,50,3
70,2.24E+01,752.4833333,48.83333333,3
70,2.27E+01,752.4666667,47.66666667,3
70,2.29E+01,752.45,46.5,3
100,2.32E+01,752.4333333,45.33333333,3
90,2.34E+01,752.4166667,44.16666667,3
90,2.37E+01,752.4,43,3
90,2.36E+01,752.3666667,42.83333333,3
170,2.35E+01,752.3333333,42.66666667,3
410,2.34E+01,752.3,42.5,3
540,2.32E+01,752.2666667,42.33333333,3
310,2.31E+01,752.2333333,42.16666667,3
110,2.30E+01,752.2,42,3
110,2.29E+01,752.1833333,42.5,3
110,2.27E+01,752.1666667,43,3
120,2.26E+01,752.15,43.5,3
160,2.25E+01,752.1333333,44,3
110,2.23E+01,752.1166667,44.5,3
120,2.22E+01,752.1,45,3
110,2.19E+01,752.1333333,46.83333333,2.833333333
110,2.17E+01,752.1666667,48.66666667,2.666666667
110,2.14E+01,752.2,50.5,2.5
100,2.11E+01,752.2333333,52.33333333,2.333333333
110,2.09E+01,752.2666667,54.16666667,2.166666667
100,2.06E+01,752.3,56,2
100,2.04E+01,752.3166667,56.83333333,2
100,2.02E+01,752.3333333,57.66666667,2
120,1.99E+01,752.35,58.5,2
80,1.97E+01,752.3666667,59.33333333,2
70,1.95E+01,752.3833333,60.16666667,2
70,1.93E+01,752.4,61,2
70,1.93E+01,752.4666667,60.5,2.333333333
70,1.94E+01,752.5333333,60,2.666666667
70,1.94E+01,752.6,59.5,3
80,1.94E+01,752.6666667,59,3.333333333
70,1.95E+01,752.7333333,58.5,3.666666667
70,1.95E+01,752.8,58,4
80,1.94E+01,752.85,59.5,3.833333333
70,1.92E+01,752.9,61,3.666666667
70,1.91E+01,752.95,62.5,3.5
80,1.89E+01,753,64,3.333333333
60,1.88E+01,753.05,65.5,3.166666667
60,1.86E+01,753.1,67,3
60,1.83E+01,753.1,69,3.166666667
60,1.81E+01,753.1,71,3.333333333
60,1.78E+01,753.1,73,3.5
50,1.75E+01,753.1,75,3.666666667
70,1.73E+01,753.1,77,3.833333333
50,1.70E+01,753.1,79,4
50,1.69E+01,753.0666667,79.83333333,3.666666667
60,1.68E+01,753.0333333,80.66666667,3.333333333
50,1.66E+01,753,81.5,3
50,1.65E+01,752.9666667,82.33333333,2.666666667
50,1.64E+01,752.9333333,83.16666667,2.333333333
50,1.63E+01,752.9,84,2
50,1.62E+01,752.8833333,84.83333333,2.166666667
50,1.61E+01,752.8666667,85.66666667,2.333333333
60,1.61E+01,752.85,86.5,2.5
50,1.60E+01,752.8333333,87.33333333,2.666666667
70,1.59E+01,752.8166667,88.16666667,2.833333333
60,1.58E+01,752.8,89,3
50,1.57E+01,752.75,90,2.833333333
70,1.56E+01,752.7,91,2.666666667
50,1.54E+01,752.65,92,2.5
60,1.53E+01,752.6,93,2.333333333
50,1.52E+01,752.55,94,2.166666667
70,1.51E+01,752.5,95,2
50,1.51E+01,752.4333333,95.33333333,1.833333333
60,1.50E+01,752.3666667,95.66666667,1.666666667
50,1.49E+01,752.3,96,1.5
60,1.49E+01,752.2333333,96.33333333,1.333333333
50,1.49E+01,752.1666667,96.66666667,1.166666667
50,1.48E+01,752.1,97,1
50,1.48E+01,752.0166667,97,1
50,1.47E+01,751.9333333,97,1
50,1.47E+01,751.85,97,1
50,1.47E+01,751.7666667,97,1
50,1.46E+01,751.6833333,97,1
100,1.46E+01,751.6,97,1
50,1.46E+01,751.55,96.83333333,1.333333333
80,1.47E+01,751.5,96.66666667,1.666666667
60,1.47E+01,751.45,96.5,2
80,1.47E+01,751.4,96.33333333,2.333333333
60,1.48E+01,751.35,96.16666667,2.666666667
70,1.48E+01,751.3,96,3
70,1.49E+01,751.25,95.5,3
60,1.49E+01,751.2,95,3
60,1.49E+01,751.15,94.5,3
60,1.50E+01,751.1,94,3
60,1.51E+01,751.05,93.5,3
60,1.51E+01,751,93,3
80,1.52E+01,751,92.66666667,3
50,1.53E+01,751,92.33333333,3
60,1.54E+01,751,92,3
50,1.54E+01,751,91.66666667,3
60,1.55E+01,751,91.33333333,3
50,1.56E+01,751,91,3
60,1.56E+01,751,90.83333333,3.166666667
50,1.57E+01,751,90.66666667,3.333333333
60,1.57E+01,751,90.5,3.5
60,1.57E+01,751,90.33333333,3.666666667
60,1.58E+01,751,90.16666667,3.833333333
60,1.58E+01,751,90,4
60,1.59E+01,750.9833333,90,4
60,1.60E+01,750.9666667,90,4
50,1.61E+01,750.95,90,4
50,1.62E+01,750.9333333,90,4
50,1.63E+01,750.9166667,90,4
50,1.64E+01,750.9,90,4
50,1.64E+01,750.9166667,89.66666667,4
50,1.65E+01,750.9333333,89.33333333,4
60,1.65E+01,750.95,89,4
50,1.65E+01,750.9666667,88.66666667,4
60,1.66E+01,750.9833333,88.33333333,4
60,1.66E+01,751,88,4
60,1.67E+01,751,87.33333333,4.166666667
50,1.68E+01,751,86.66666667,4.333333333
60,1.69E+01,751,86,4.5
60,1.70E+01,751,85.33333333,4.666666667
50,1.71E+01,751,84.66666667,4.833333333
60,1.72E+01,751,84,5
60,1.73E+01,750.9666667,84.33333333,4.833333333
50,1.74E+01,750.9333333,84.66666667,4.666666667
60,1.76E+01,750.9,85,4.5
60,1.77E+01,750.8666667,85.33333333,4.333333333
60,1.78E+01,750.8333333,85.66666667,4.166666667
50,1.79E+01,750.8,86,4
60,1.78E+01,750.7333333,86.33333333,3.666666667
50,1.76E+01,750.6666667,86.66666667,3.333333333
60,1.74E+01,750.6,87,3
50,1.73E+01,750.5333333,87.33333333,2.666666667
50,1.71E+01,750.4666667,87.66666667,2.333333333
50,1.70E+01,750.4,88,2
50,1.74E+01,750.35,86,2.5
50,1.77E+01,750.3,84,3
50,1.81E+01,750.25,82,3.5
60,1.84E+01,750.2,80,4
60,1.88E+01,750.15,78,4.5
50,1.91E+01,750.1,76,5
60,1.92E+01,750.05,75.33333333,4.666666667
60,1.93E+01,750,74.66666667,4.333333333
60,1.94E+01,749.95,74,4
60,1.95E+01,749.9,73.33333333,3.666666667
50,1.96E+01,749.85,72.66666667,3.333333333
60,1.97E+01,749.8,72,3
50,1.97E+01,749.75,71.33333333,2.833333333
60,1.97E+01,749.7,70.66666667,2.666666667
70,1.98E+01,749.65,70,2.5
70,1.98E+01,749.6,69.33333333,2.333333333
70,1.98E+01,749.55,68.66666667,2.166666667
80,1.98E+01,749.5,68,2
70,1.97E+01,749.4666667,68.83333333,2.333333333
80,1.95E+01,749.4333333,69.66666667,2.666666667
80,1.94E+01,749.4,70.5,3
100,1.93E+01,749.3666667,71.33333333,3.333333333
350,1.91E+01,749.3333333,72.16666667,3.666666667
140,1.90E+01,749.3,73,4
80,1.89E+01,749.2666667,74.16666667,3.833333333
80,1.89E+01,749.2333333,75.33333333,3.666666667
100,1.89E+01,749.2,76.5,3.5
110,1.88E+01,749.1666667,77.66666667,3.333333333
100,1.88E+01,749.1333333,78.83333333,3.166666667
100,1.87E+01,749.1,80,3
100,1.87E+01,749.0666667,79.66666667,3
100,1.87E+01,749.0333333,79.33333333,3
140,1.87E+01,749,79,3
90,1.87E+01,748.9666667,78.66666667,3
100,1.87E+01,748.9333333,78.33333333,3
90,1.87E+01,748.9,78,3
100,1.84E+01,748.95,78,3
90,1.81E+01,749,78,3
90,1.79E+01,749.05,78,3
100,1.76E+01,749.1,78,3
100,1.73E+01,749.15,78,3
110,1.70E+01,749.2,78,3
70,1.67E+01,749.25,79.5,2.833333333
60,1.63E+01,749.3,81,2.666666667
60,1.60E+01,749.35,82.5,2.5
50,1.57E+01,749.4,84,2.333333333
60,1.53E+01,749.45,85.5,2.166666667
60,1.50E+01,749.5,87,2
60,1.50E+01,749.4833333,87.33333333,2
50,1.49E+01,749.4666667,87.66666667,2
60,1.49E+01,749.45,88,2
60,1.49E+01,749.4333333,88.33333333,2
60,1.48E+01,749.4166667,88.66666667,2
60,1.48E+01,749.4,89,2
50,1.49E+01,749.35,88.5,2.166666667
60,1.51E+01,749.3,88,2.333333333
50,1.52E+01,749.25,87.5,2.5
70,1.53E+01,749.2,87,2.666666667
50,1.55E+01,749.15,86.5,2.833333333
60,1.56E+01,749.1,86,3
40,1.55E+01,749.05,87,3
50,1.54E+01,749,88,3
50,1.54E+01,748.95,89,3
60,1.53E+01,748.9,90,3
50,1.52E+01,748.85,91,3
60,1.51E+01,748.8,92,3
50,1.50E+01,748.8166667,92.33333333,3
60,1.49E+01,748.8333333,92.66666667,3
50,1.49E+01,748.85,93,3
70,1.48E+01,748.8666667,93.33333333,3
50,1.47E+01,748.8833333,93.66666667,3
60,1.46E+01,748.9,94,3
50,1.46E+01,748.9,94,2.833333333
60,1.46E+01,748.9,94,2.666666667
60,1.46E+01,748.9,94,2.5
60,1.46E+01,748.9,94,2.333333333
50,1.46E+01,748.9,94,2.166666667
60,1.46E+01,748.9,94,2
50,1.46E+01,748.85,94.33333333,2
50,1.46E+01,748.8,94.66666667,2
50,1.46E+01,748.75,95,2
50,1.45E+01,748.7,95.33333333,2
60,1.45E+01,748.65,95.66666667,2
50,1.45E+01,748.6,96,2
50,1.46E+01,748.5833333,96,2.166666667
50,1.46E+01,748.5666667,96,2.333333333
50,1.47E+01,748.55,96,2.5
50,1.47E+01,748.5333333,96,2.666666667
60,1.48E+01,748.5166667,96,2.833333333
60,1.48E+01,748.5,96,3
50,1.48E+01,748.4833333,95.66666667,2.833333333
60,1.47E+01,748.4666667,95.33333333,2.666666667
100,1.47E+01,748.45,95,2.5
70,1.47E+01,748.4333333,94.66666667,2.333333333
70,1.46E+01,748.4166667,94.33333333,2.166666667
320,1.46E+01,748.4,94,2
80,1.46E+01,748.4166667,94.33333333,2.166666667
60,1.45E+01,748.4333333,94.66666667,2.333333333
70,1.44E+01,748.45,95,2.5
60,1.44E+01,748.4666667,95.33333333,2.666666667
70,1.44E+01,748.4833333,95.66666667,2.833333333
70,1.43E+01,748.5,96,3
70,1.43E+01,748.5333333,95.5,3.166666667
80,1.43E+01,748.5666667,95,3.333333333
70,1.44E+01,748.6,94.5,3.5
70,1.44E+01,748.6333333,94,3.666666667
100,1.44E+01,748.6666667,93.5,3.833333333
410,1.44E+01,748.7,93,4
270,1.46E+01,748.7333333,92.33333333,3.666666667
60,1.48E+01,748.7666667,91.66666667,3.333333333
70,1.50E+01,748.8,91,3
80,1.52E+01,748.8333333,90.33333333,2.666666667
80,1.54E+01,748.8666667,89.66666667,2.333333333
40,1.56E+01,748.9,89,2
50,1.59E+01,748.8666667,87.5,1.833333333
70,1.61E+01,748.8333333,86,1.666666667
70,1.64E+01,748.8,84.5,1.5
90,1.67E+01,748.7666667,83,1.333333333
70,1.69E+01,748.7333333,81.5,1.166666667
60,1.72E+01,748.7,80,1
50,1.74E+01,748.6833333,79.33333333,1
70,1.75E+01,748.6666667,78.66666667,1
90,1.77E+01,748.65,78,1
60,1.79E+01,748.6333333,77.33333333,1
50,1.80E+01,748.6166667,76.66666667,1
50,1.82E+01,748.6,76,1
60,1.86E+01,748.55,74.33333333,1
60,1.89E+01,748.5,72.66666667,1
50,1.93E+01,748.45,71,1
60,1.96E+01,748.4,69.33333333,1
50,1.99E+01,748.35,67.66666667,1
70,2.03E+01,748.3,66,1
50,2.04E+01,748.25,65.83333333,1
60,2.05E+01,748.2,65.66666667,1
50,2.06E+01,748.15,65.5,1
60,2.06E+01,748.1,65.33333333,1
50,2.07E+01,748.05,65.16666667,1
70,2.08E+01,748,65,1
70,2.10E+01,747.95,63.5,1.166666667
80,2.11E+01,747.9,62,1.333333333
60,2.13E+01,747.85,60.5,1.5
90,2.15E+01,747.8,59,1.666666667
70,2.16E+01,747.75,57.5,1.833333333
90,2.18E+01,747.7,56,2
70,2.18E+01,747.65,55.83333333,2.166666667
90,2.19E+01,747.6,55.66666667,2.333333333
70,2.19E+01,747.55,55.5,2.5
80,2.19E+01,747.5,55.33333333,2.666666667
80,2.20E+01,747.45,55.16666667,2.833333333
80,2.20E+01,747.4,55,3
80,2.23E+01,747.3166667,53.66666667,3
80,2.26E+01,747.2333333,52.33333333,3
70,2.29E+01,747.15,51,3
80,2.31E+01,747.0666667,49.66666667,3
70,2.34E+01,746.9833333,48.33333333,3
70,2.37E+01,746.9,47,3
70,2.35E+01,746.85,48.5,2.833333333
80,2.34E+01,746.8,50,2.666666667
70,2.32E+01,746.75,51.5,2.5
80,2.30E+01,746.7,53,2.333333333
80,2.29E+01,746.65,54.5,2.166666667
70,2.27E+01,746.6,56,2
90,2.26E+01,746.5333333,56.5,1.833333333
80,2.25E+01,746.4666667,57,1.666666667
100,2.24E+01,746.4,57.5,1.5
110,2.22E+01,746.3333333,58,1.333333333
100,2.21E+01,746.2666667,58.5,1.166666667
110,2.20E+01,746.2,59,1
90,2.14E+01,746.1333333,59.33333333,1.666666667
100,2.08E+01,746.0666667,59.66666667,2.333333333
100,2.01E+01,746,60,3
100,1.95E+01,745.9333333,60.33333333,3.666666667
110,1.89E+01,745.8666667,60.66666667,4.333333333
90,1.83E+01,745.8,61,5
120,1.83E+01,745.75,62.33333333,4.333333333
90,1.82E+01,745.7,63.66666667,3.666666667
100,1.82E+01,745.65,65,3
80,1.82E+01,745.6,66.33333333,2.333333333
90,1.81E+01,745.55,67.66666667,1.666666667
100,1.81E+01,745.5,69,1
90,1.79E+01,745.4833333,71,1.166666667
90,1.78E+01,745.4666667,73,1.333333333
80,1.76E+01,745.45,75,1.5
70,1.74E+01,745.4333333,77,1.666666667
80,1.73E+01,745.4166667,79,1.833333333
70,1.71E+01,745.4,81,2
60,1.71E+01,745.45,80.33333333,2.666666667
50,1.71E+01,745.5,79.66666667,3.333333333
70,1.71E+01,745.55,79,4
60,1.71E+01,745.6,78.33333333,4.666666667
60,1.71E+01,745.65,77.66666667,5.333333333
50,1.71E+01,745.7,77,6
60,1.67E+01,745.7333333,79.66666667,5.666666667
40,1.64E+01,745.7666667,82.33333333,5.333333333
60,1.60E+01,745.8,85,5
70,1.56E+01,745.8333333,87.66666667,4.666666667
50,1.53E+01,745.8666667,90.33333333,4.333333333
50,1.49E+01,745.9,93,4
60,1.48E+01,745.9,93.5,3.833333333
50,1.47E+01,745.9,94,3.666666667
60,1.46E+01,745.9,94.5,3.5
60,1.45E+01,745.9,95,3.333333333
60,1.44E+01,745.9,95.5,3.166666667
60,1.43E+01,745.9,96,3
50,1.42E+01,745.8666667,96,2.666666667
60,1.42E+01,745.8333333,96,2.333333333
60,1.41E+01,745.8,96,2
60,1.40E+01,745.7666667,96,1.666666667
50,1.40E+01,745.7333333,96,1.333333333
60,1.39E+01,745.7,96,1
